page,name,address,phone_number,link_url
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Colonial Apartments,"826 Cass St, Milwaukee, WI 53202",(262) 289-1957,https://www.apartments.com/colonial-apartments-milwaukee-wi/3r4tjfd/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,East Park Apartments,"1522 N Marshall St, Milwaukee, WI 53202",(414) 930-1231,https://www.apartments.com/east-park-apartments-milwaukee-wi/cg9q7eg/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,St. Clair,"921 N Marshall St, Milwaukee, WI 53202",(844) 823-9535,https://www.apartments.com/st-clair-milwaukee-wi/rws6pr0/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Astor Hotel Apartments,"924 E Juneau Ave, Milwaukee, WI 53202",(844) 235-3831,https://www.apartments.com/the-astor-hotel-apartments-milwaukee-wi/ztk5bmw/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Lake Crest,"1732 N Prospect Ave, Milwaukee, WI 53202",(262) 358-9786,https://www.apartments.com/lake-crest-milwaukee-wi/efvx02q/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Carillon Apartments,"1541 N Farwell Ave, Milwaukee, WI 53202",(844) 398-2269,https://www.apartments.com/carillon-apartments-milwaukee-wi/p7ec4wv/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Marneau Apartments,"1123-1129 N Marshall St, Milwaukee, WI 53202",(844) 800-8642,https://www.apartments.com/marneau-apartments-milwaukee-wi/2wllzmb/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Berkshire Apartments,"1109 Cass St, Milwaukee, WI 53202",(414) 209-7609,https://www.apartments.com/berkshire-apartments-milwaukee-wi/4bhf94h/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Claridge Hall,"802 E State St, Milwaukee, WI 53202",(844) 227-1157,https://www.apartments.com/claridge-hall-milwaukee-wi/q5j5bzx/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Juneau Village Garden Apartments,"1319 N Jackson St, Milwaukee, WI 53202",(844) 330-2572,https://www.apartments.com/juneau-village-garden-apartments-milwaukee-wi/ezw69xn/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Shorecrest,"1962 N Prospect Ave, Milwaukee, WI 53202",(262) 558-4413,https://www.apartments.com/the-shorecrest-milwaukee-wi/kzdtyk8/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Colonial Apartments,"826 Cass St, Milwaukee, WI 53202",(262) 289-1957,https://www.apartments.com/colonial-apartments-milwaukee-wi/3r4tjfd/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,East Park Apartments,"1522 N Marshall St, Milwaukee, WI 53202",(414) 930-1231,https://www.apartments.com/east-park-apartments-milwaukee-wi/cg9q7eg/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,St. Clair,"921 N Marshall St, Milwaukee, WI 53202",(844) 823-9535,https://www.apartments.com/st-clair-milwaukee-wi/rws6pr0/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Astor Hotel Apartments,"924 E Juneau Ave, Milwaukee, WI 53202",(844) 235-3831,https://www.apartments.com/the-astor-hotel-apartments-milwaukee-wi/ztk5bmw/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,The Connection,"2000 Stambuk Ln, Statesboro, GA 30458",(844) 287-9546,https://www.apartments.com/the-connection-statesboro-ga/e8ldcxq/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,Cottage Row Student Living,"17358 GA Highway 67 S, Statesboro, GA 30458",(912) 681-9473,https://www.apartments.com/cottage-row-student-living-statesboro-ga/6z2qh4t/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,Southern Downs,"710 Georgia Ave, Statesboro, GA 30458",(912) 489-4432,https://www.apartments.com/southern-downs-statesboro-ga/02kx4f0/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,The George,"100 Woodland Dr, Statesboro, GA 30458",(912) 489-3278,https://www.apartments.com/the-george-statesboro-ga/1gjdfr4/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,The Connection,"2000 Stambuk Ln, Statesboro, GA 30458",(844) 287-9546,https://www.apartments.com/the-connection-statesboro-ga/e8ldcxq/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,Cottage Row Student Living,"17358 GA Highway 67 S, Statesboro, GA 30458",(912) 681-9473,https://www.apartments.com/cottage-row-student-living-statesboro-ga/6z2qh4t/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,Southern Downs,"710 Georgia Ave, Statesboro, GA 30458",(912) 489-4432,https://www.apartments.com/southern-downs-statesboro-ga/02kx4f0/
https://www.apartments.com/statesboro-ga-30458/320-to-838/,The George,"100 Woodland Dr, Statesboro, GA 30458",(912) 489-3278,https://www.apartments.com/the-george-statesboro-ga/1gjdfr4/
https://www.apartments.com/reno-nv-89501/560-to-1198/,ParcOne60,"160 Sinclair St, Reno, NV 89501",(775) 835-4164,https://www.apartments.com/parcone60-reno-nv/cq10n4d/
https://www.apartments.com/reno-nv-89501/560-to-1198/,The Westlyn,"118 West St, Reno, NV 89501",(844) 297-8829,https://www.apartments.com/the-westlyn-reno-nv/7mxkvzw/
https://www.apartments.com/reno-nv-89501/560-to-1198/,West Street Flats,"232 West St, Reno, NV 89501",(844) 262-2586,https://www.apartments.com/west-street-flats-reno-nv/6n9sd1r/
https://www.apartments.com/reno-nv-89501/560-to-1198/,Reno Regency,"590 Lake At 6th St, Reno, NV 89501",(844) 898-2039,https://www.apartments.com/reno-regency-reno-nv/eghk5wm/
https://www.apartments.com/reno-nv-89501/560-to-1198/,Siegel Suites El Cortez,"239 W 2nd St, Reno, NV 89501",(775) 204-5064,https://www.apartments.com/siegel-suites-el-cortez-reno-nv/gz6y3fy/
https://www.apartments.com/reno-nv-89501/560-to-1198/,HERE Reno Student Apartments,"920 Evans St, Reno, NV 89512",(916) 432-2050,https://www.apartments.com/here-reno-student-apartments-reno-nv/7ysqlxx/
https://www.apartments.com/reno-nv-89501/560-to-1198/,ParcOne60,"160 Sinclair St, Reno, NV 89501",(775) 835-4164,https://www.apartments.com/parcone60-reno-nv/cq10n4d/
https://www.apartments.com/reno-nv-89501/560-to-1198/,The Westlyn,"118 West St, Reno, NV 89501",(844) 297-8829,https://www.apartments.com/the-westlyn-reno-nv/7mxkvzw/
https://www.apartments.com/reno-nv-89501/560-to-1198/,West Street Flats,"232 West St, Reno, NV 89501",(844) 262-2586,https://www.apartments.com/west-street-flats-reno-nv/6n9sd1r/
https://www.apartments.com/reno-nv-89501/560-to-1198/,Reno Regency,"590 Lake At 6th St, Reno, NV 89501",(844) 898-2039,https://www.apartments.com/reno-regency-reno-nv/eghk5wm/
https://www.apartments.com/reno-nv-89501/560-to-1198/,Siegel Suites El Cortez,"239 W 2nd St, Reno, NV 89501",(775) 204-5064,https://www.apartments.com/siegel-suites-el-cortez-reno-nv/gz6y3fy/
https://www.apartments.com/reno-nv-89501/560-to-1198/,HERE Reno Student Apartments,"920 Evans St, Reno, NV 89512",(916) 432-2050,https://www.apartments.com/here-reno-student-apartments-reno-nv/7ysqlxx/
https://www.apartments.com/tulsa-ok-74103/1000-to-1500/,The Meridia,"522 S Boston Ave, Tulsa, OK 74103",(918) 948-8919,https://www.apartments.com/the-meridia-tulsa-ok/y339qwv/
https://www.apartments.com/tulsa-ok-74103/1000-to-1500/,The Meridia,"522 S Boston Ave, Tulsa, OK 74103",(918) 948-8919,https://www.apartments.com/the-meridia-tulsa-ok/y339qwv/
https://www.apartments.com/reno-nv-89502/560-to-1198/,VINTAGE AT SANCTUARY,"301 Gentry Way, Reno, NV 89502",(844) 205-1753,https://www.apartments.com/vintage-at-sanctuary-reno-nv/pmv4cmr/
https://www.apartments.com/reno-nv-89502/560-to-1198/,ParcOne60,"160 Sinclair St, Reno, NV 89501",(844) 262-2586,https://www.apartments.com/parcone60-reno-nv/cq10n4d/
https://www.apartments.com/reno-nv-89502/560-to-1198/,1800 On Purdue,"1800 Purdue Dr, Reno, NV 89502",(833) 683-2421,https://www.apartments.com/1800-on-purdue-reno-nv/1dyk515/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Public 1830 Apartments,"1830 Kirman Ave, Reno, NV 89502",(844) 362-8760,https://www.apartments.com/public-1830-apartments-reno-nv/w1jvztl/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Meadows II Apartment Homes,"4300 Neil Rd, Reno, NV 89502",(775) 742-5604,https://www.apartments.com/meadows-ii-apartment-homes-reno-nv/mkj34fj/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Colony Inn Apartments,"1000 Harvard Way, Reno, NV 89502",(775) 322-1093,https://www.apartments.com/colony-inn-apartments-reno-nv/d567pwh/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Creekside Apartments,"4600 Mira Loma Dr, Reno, NV 89502",(775) 204-7178,https://www.apartments.com/creekside-apartments-reno-nv/wkf05fl/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Southwest Village Apartments,"3295 S Virginia St, Reno, NV 89502",(916) 432-2050,https://www.apartments.com/southwest-village-apartments-reno-nv/q8wfx2w/
https://www.apartments.com/reno-nv-89502/560-to-1198/,Willowbrook Apartments,"4050 Baker Ln, Reno, NV 89509",(775) 828-3355,https://www.apartments.com/willowbrook-apartments-reno-nv/4nbvp1h/
https://www.apartments.com/tulsa-ok-74104/1000-to-1500/,West Park Apartments,"2405 E 4th Pl, Tulsa, OK 74104",(539) 666-7772,https://www.apartments.com/west-park-apartments-tulsa-ok/5yf3rsn/
https://www.apartments.com/anderson-sc-29621/1000-to-1500/,Tanglewood,"2418 Marchbanks Ave, Anderson, SC 29621",(864) 375-6327,https://www.apartments.com/tanglewood-anderson-sc/lyx6q3g/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Citizen,"1835 Union Ave, Memphis, TN 38104",(731) 483-3564,https://www.apartments.com/the-citizen-memphis-tn/ftyxhqt/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Melrose Midtown,"775 Melrose St, Memphis, TN 38104",(844) 245-1305,https://www.apartments.com/the-melrose-midtown-memphis-tn/s7jzhm6/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Arts Loft @ Overton,"1973 Poplar Ave, Memphis, TN 38104",(916) 888-1318,https://www.apartments.com/arts-loft-overton-memphis-tn/j4cn4k5/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Venue- UTILITIES INCLUDED!!,"1387 Central Ave, Memphis, TN 38104",(901) 218-8887,https://www.apartments.com/the-venue-utilities-included-memphis-tn/97wbrc5/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Urban Peddler,"50 S Morrison St, Memphis, TN 38104",(901) 310-1977,https://www.apartments.com/urban-peddler-memphis-tn/xnf0h4n/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Barksdale Flats @ Overton Park,"139 N Barksdale St, Memphis, TN 38104",(901) 568-2569,https://www.apartments.com/barksdale-flats-overton-park-memphis-tn/r3wgd21/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,Parkview Place,"507 LYNNEHAVEN Dr, Hagerstown, MD 21742",(844) 395-1973,https://www.apartments.com/parkview-place-hagerstown-md/c9vqrng/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,Parkview Place,"507 LYNNEHAVEN Dr, Hagerstown, MD 21742",(844) 395-1973,https://www.apartments.com/parkview-place-hagerstown-md/c9vqrng/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Aria,"92 W Washington St, Hagerstown, MD 21740",(888) 609-5020,https://www.apartments.com/the-aria-hagerstown-md/2qx2fl8/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Bradford Apartments,"55 Manor Dr, Hagerstown, MD 21740",(240) 452-4511,https://www.apartments.com/the-bradford-apartments-hagerstown-md/3zgg41f/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,Londontowne and Robinwood Apartments,"900 Queen Annes Ct, Hagerstown, MD 21740",(833) 252-0596,https://www.apartments.com/londontowne-and-robinwood-apartments-hagerstown-md/r7g5rm1/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Ridge,"17920 Garden Ln, Hagerstown, MD 21740",(833) 250-3021,https://www.apartments.com/the-ridge-hagerstown-md/e45t2xq/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Aria,"92 W Washington St, Hagerstown, MD 21740",(888) 609-5020,https://www.apartments.com/the-aria-hagerstown-md/2qx2fl8/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Bradford Apartments,"55 Manor Dr, Hagerstown, MD 21740",(240) 452-4511,https://www.apartments.com/the-bradford-apartments-hagerstown-md/3zgg41f/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,Londontowne and Robinwood Apartments,"900 Queen Annes Ct, Hagerstown, MD 21740",(833) 252-0596,https://www.apartments.com/londontowne-and-robinwood-apartments-hagerstown-md/r7g5rm1/
https://www.apartments.com/hagerstown-md-21740/560-to-1198/,The Ridge,"17920 Garden Ln, Hagerstown, MD 21740",(833) 250-3021,https://www.apartments.com/the-ridge-hagerstown-md/e45t2xq/
https://www.apartments.com/columbus-oh-43085/320-to-838/,Riverlodge Apartments,"360 Broad Meadows Blvd, Columbus, OH 43214",(614) 767-5020,https://www.apartments.com/riverlodge-apartments-columbus-oh/0qcp9e1/
https://www.apartments.com/hagerstown-md-21742/560-to-1198/,Woodbridge - Brandywine,"11512 Selema Dr, Hagerstown, MD 21742",(844) 855-4475,https://www.apartments.com/woodbridge-brandywine-hagerstown-md/ywtz4ys/
https://www.apartments.com/hagerstown-md-21742/560-to-1198/,Parkview Place,"507 LYNNEHAVEN Dr, Hagerstown, MD 21742",(844) 590-1764,https://www.apartments.com/parkview-place-hagerstown-md/c9vqrng/
https://www.apartments.com/columbus-oh-43085/320-to-838/,Riverlodge Apartments,"360 Broad Meadows Blvd, Columbus, OH 43214",(614) 767-5020,https://www.apartments.com/riverlodge-apartments-columbus-oh/0qcp9e1/
https://www.apartments.com/macon-ga-31204/1000-to-1500/,The Landings Apartment Homes,"3300 N Ingle Pl, Macon, GA 31210",(404) 374-4973,https://www.apartments.com/the-landings-apartment-homes-macon-ga/5rtm5xq/
https://www.apartments.com/macon-ga-31204/1000-to-1500/,Summer Park Apartments,"4658 Mercer University Dr, Macon, GA 31210",(888) 659-9596,https://www.apartments.com/summer-park-apartments-macon-ga/344tqfe/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Broadway Lofts,"672-698 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 292-7181,https://www.apartments.com/broadway-lofts-macon-ga/vt0ejtg/
https://www.apartments.com/columbus-oh-43201/320-to-838/,The King Apartments,"182 King Ave, Columbus, OH 43201",(614) 964-5068,https://www.apartments.com/the-king-apartments-columbus-oh/qy1nwpx/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Broadway Lofts,"672-698 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 292-7181,https://www.apartments.com/broadway-lofts-macon-ga/vt0ejtg/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Lofts at Navicent,"781 Spring St, Macon, GA 31201",(478) 333-6472,https://www.apartments.com/lofts-at-navicent-macon-ga/35zb53e/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Lofts at Capricorn,"520 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 845-4562,https://www.apartments.com/lofts-at-capricorn-macon-ga/h84nv52/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Prism 23,"1345 Hardeman Ave, Macon, GA 31201",(478) 845-4589,https://www.apartments.com/prism-23-macon-ga/wf6kfgj/
https://www.apartments.com/columbus-oh-43201/320-to-838/,Hometeam Studios,"42 E 13th Ave, Columbus, OH 43201",(614) 698-7640,https://www.apartments.com/hometeam-studios-columbus-oh/3ppp1bf/
https://www.apartments.com/columbus-oh-43201/320-to-838/,270 E 12th,"270 E 12TH Ave, Columbus, OH 43201",(833) 216-9478,https://www.apartments.com/270-e-12th-columbus-oh/r4qy803/
https://www.apartments.com/columbus-oh-43201/320-to-838/,Hometeam Indianola Townhomes,"1361 Indianola Ave, Columbus, OH 43201",(614) 641-4716,https://www.apartments.com/hometeam-indianola-townhomes-columbus-oh/ktbqjwb/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Lofts at Navicent,"781 Spring St, Macon, GA 31201",(478) 333-6472,https://www.apartments.com/lofts-at-navicent-macon-ga/35zb53e/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Lofts at Capricorn,"520 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 845-4562,https://www.apartments.com/lofts-at-capricorn-macon-ga/h84nv52/
https://www.apartments.com/macon-ga-31201/1000-to-1500/,Prism 23,"1345 Hardeman Ave, Macon, GA 31201",(478) 845-4589,https://www.apartments.com/prism-23-macon-ga/wf6kfgj/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,MAA Robinson,"310 N Orange Ave, Orlando, FL 32801",(844) 486-8385,https://www.apartments.com/maa-robinson-orlando-fl/1qgm076/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Novel Lucerne,"733 Main Ln, Orlando, FL 32801",(844) 214-0912,https://www.apartments.com/novel-lucerne-orlando-fl/fkjt3dr/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Central Station on Orange,"480 N Orange Ave, Orlando, FL 32801",(615) 422-8259,https://www.apartments.com/central-station-on-orange-orlando-fl/txbekw9/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Radius Apartments,"108 E Livingston St, Orlando, FL 32801",(407) 272-6986,https://www.apartments.com/radius-apartments-orlando-fl/23ggkgb/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,The Julian,"462 N Terry Ave, Orlando, FL 32801",(407) 569-8899,https://www.apartments.com/the-julian-orlando-fl/wrwnr6l/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,55 West,"55 W Church St, Orlando, FL 32801",(321) 233-5956,https://www.apartments.com/55-west-orlando-fl/224ekec/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,SteelHouse,"750 N Orange Ave, Orlando, FL 32801",(407) 342-8431,https://www.apartments.com/steelhouse-orlando-fl/9vy5245/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,MAA Robinson,"310 N Orange Ave, Orlando, FL 32801",(844) 486-8385,https://www.apartments.com/maa-robinson-orlando-fl/1qgm076/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Novel Lucerne,"733 Main Ln, Orlando, FL 32801",(844) 214-0912,https://www.apartments.com/novel-lucerne-orlando-fl/fkjt3dr/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Central Station on Orange,"480 N Orange Ave, Orlando, FL 32801",(615) 422-8259,https://www.apartments.com/central-station-on-orange-orlando-fl/txbekw9/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,Radius Apartments,"108 E Livingston St, Orlando, FL 32801",(407) 272-6986,https://www.apartments.com/radius-apartments-orlando-fl/23ggkgb/
https://www.apartments.com/orlando-fl-32801/1200-to-1800/,The Julian,"462 N Terry Ave, Orlando, FL 32801",(407) 569-8899,https://www.apartments.com/the-julian-orlando-fl/wrwnr6l/
